Dataset,AE_1,AE_2,AE_3,AE_4,AE_5,AE_6,AE_7,AE_8,AE_9,AE_10,AE_11,AE_12,AE_13,AE_14,AE_15,AE_16,AE_17,AE_18,AE_19,AE_20,AE_21,AE_22,AE_23,AE_24,AE_25,AE_26,AE_27,AE_28,AE_29,AE_30,AE_31,AE_32,target
Yahoo_A1real_5_data,-0.4339728,-0.5958597,-0.309085,-0.17366117,-0.5879394,0.06237396,0.3026485,-0.61523944,-0.4434489,-0.56841516,0.5183675,-0.3261302,-0.04432844,-0.16365862,-0.15122452,-0.24088676,-0.43084896,0.0016024117,0.37502444,-0.1050924,-0.21777314,-0.4461088,-0.097831294,-0.6173951,-0.3365774,0.3942484,-0.106037505,-0.27356556,-0.62268203,-0.17217295,-0.45466635,-0.21490407,4
Yahoo_A1real_60_data,-0.4626708,0.35701966,-0.1898572,-0.228498,0.2730112,-0.3447585,-0.52251095,0.03715574,-0.20794924,0.09050034,-0.6028339,0.2503719,-0.40418082,-0.10690846,-0.16341673,0.0914445,-0.36822024,0.21304622,-0.38926536,-0.23401971,-0.21276145,0.044986054,-0.32769898,0.17633113,-0.57906085,-0.76395804,-0.0963212,-0.40991703,-0.13934043,-0.11289239,0.26214516,-0.4308377,4
Yahoo_A1real_61_data,-0.500394,0.26228935,-0.41098076,0.014042739,0.1727248,-0.32814932,-0.4967943,-0.21635485,-0.3920077,-0.08449378,-0.593115,0.4812485,-0.397745,-0.11843043,-0.11297123,0.22017914,-0.37924263,0.49273148,-0.33615,-0.3122776,-0.08756567,-0.110874906,-0.4323603,0.12605576,-0.69258916,-0.7426663,0.16239998,-0.3456556,-0.29446205,-0.13041662,0.33429492,-0.47388458,2
Yahoo_A1real_62_data,-0.3975293,1.1205006,1.354046,-0.41529483,1.279661,-0.29998156,-0.5858854,0.6720396,0.017491717,0.17557414,-0.04473176,-0.7773548,-0.45728853,-0.42954072,-0.6688887,-0.54416275,-0.10121967,-0.5403357,-0.29390898,-0.2962711,-0.40846542,0.74945354,0.5772382,-0.21077575,-0.44152236,0.13670121,-0.5892941,-0.47071728,-0.01937711,-0.47930002,-0.18745501,-0.18183456,4
Yahoo_A1real_63_data,-0.5291681,-0.110454015,-0.0022315378,-0.5754335,-0.22686924,-0.2580486,-0.12090722,0.42526343,0.1596972,0.022288293,-0.4598857,-0.55924165,0.023438232,0.39026427,-0.0517136,-0.34174475,-0.41117007,-0.31485167,-0.3651653,-0.21863155,-0.379634,-0.071607985,-0.09371313,0.28988412,-0.09076348,-0.76683205,-0.6577479,-0.081096694,0.38038203,0.19738464,-0.33397797,-0.3476244,2
Yahoo_A1real_64_data,-0.6164546,-0.14428036,-0.6610229,-0.02851893,-0.33716738,-0.110686004,-0.27537635,-0.25222093,-0.31556454,-0.11945425,-0.40706226,0.45914516,-0.30572066,0.010893308,0.05181718,0.26292717,-0.44445527,0.64344585,-0.110261776,-0.08839026,-0.24476375,-0.2067507,-0.5242643,-0.026407842,-0.67510515,-0.75370854,0.12903544,-0.30165038,-0.27996725,-0.11423999,0.2198024,-0.53686917,0
Yahoo_A1real_65_data,-0.48008424,-0.5118091,-0.6565458,-0.13988312,-0.5740408,0.029851839,0.1572936,-0.3571718,-0.34016922,-0.18911518,0.0065040193,0.088707946,-0.12083961,0.03400339,0.13323945,0.112243846,-0.46471295,0.29229683,0.029308343,-0.046666056,-0.2957253,-0.3118576,-0.45321497,-0.4516959,-0.44010028,-0.30085668,-0.02972939,-0.2536718,-0.2992683,-0.045561362,-0.012558457,-0.40221807,4
Yahoo_A1real_66_data,-0.32692423,0.7526634,0.5162081,-0.42029873,0.807589,-0.330752,-0.5221246,0.3044585,-0.16512229,0.24010836,-0.33564365,-0.3295368,-0.3628579,-0.25850987,-0.38842952,-0.26786166,-0.24694331,-0.28798115,-0.42734548,-0.3355193,-0.3130515,0.40351126,0.11392724,0.10508398,-0.43053016,-0.32190996,-0.36475477,-0.37626353,-0.08956645,-0.31826556,-0.05733266,-0.27784032,2
Yahoo_A1real_67_data,-0.391392,1.2394581,1.3832525,-0.50672966,1.2541372,-0.31294134,-0.58917326,0.6644865,0.0076557496,0.19104525,-0.07358279,-0.8771395,-0.43848908,-0.4538827,-0.7159095,-0.59850883,-0.1367869,-0.5473602,-0.267549,-0.25058103,-0.42436463,0.71726465,0.5381841,-0.18132125,-0.44792452,0.16014095,-0.58553547,-0.47689992,-0.0056616515,-0.5225052,-0.25502056,-0.15768914,2
Yahoo_A1real_6_data,-0.4277532,0.834008,0.45276266,-0.39624664,0.76339,-0.3809439,-0.60665435,0.38479933,-0.093439184,0.27042297,-0.4044559,-0.07974885,-0.45497337,-0.27364093,-0.4150512,-0.09742751,-0.30009168,-0.09517788,-0.36540303,-0.1551574,-0.30210772,0.43182474,0.009664605,0.11717188,-0.53732216,-0.45072076,-0.2894546,-0.4723275,-0.07450861,-0.26124057,0.118951224,-0.3744667,4
Yahoo_A1real_7_data,-0.40006033,0.91064763,1.0525806,-0.4721328,0.9315418,-0.31666356,-0.5370443,0.46670017,-0.017493673,0.033296954,-0.30817446,-0.83315253,-0.26210058,-0.2105829,-0.5638172,-0.62304497,-0.1857101,-0.52625895,-0.34352922,-0.40081534,-0.34871393,0.42616835,0.38926604,0.17614889,-0.29940838,-0.16008794,-0.56800026,-0.3260581,0.012013427,-0.34575024,-0.33569667,-0.1287611,4
Yahoo_A1real_8_data,-0.309596,0.36778826,0.02512622,-0.36074084,0.42647865,-0.36835313,-0.42876616,0.054774523,-0.15176818,0.073073134,-0.5526375,-0.065031715,-0.33300662,-0.07585507,-0.18173529,-0.12578522,-0.3255013,-0.1380652,-0.5004001,-0.393952,-0.23233145,0.101854086,-0.15515663,0.08053146,-0.37479278,-0.5722803,-0.27471107,-0.4022754,-0.0790568,-0.10639475,0.15224867,-0.33561587,0
Yahoo_A1real_9_data,-0.4140211,-0.5922697,-0.28481632,-0.18070479,-0.5714831,0.051256586,0.29650715,-0.62149745,-0.44854182,-0.5841686,0.53584,-0.34681982,-0.040335044,-0.19159535,-0.18549421,-0.26185316,-0.4242673,-0.03783345,0.37077838,-0.12756519,-0.20456551,-0.45204833,-0.074426025,-0.62732565,-0.3304113,0.4489226,-0.12765296,-0.26969162,-0.63524956,-0.17714275,-0.47679594,-0.20166095,4
